"","date","visits","Page_Summary"
"3915",2016-06-07,15108,"Cleveland_Cavaliers"
"3916",2016-06-08,14631,"Cleveland_Cavaliers"
"3917",2016-06-09,43534,"Cleveland_Cavaliers"
"3918",2016-06-10,14187,"Cleveland_Cavaliers"
"3919",2016-06-11,49536,"Cleveland_Cavaliers"
"3920",2016-06-12,13420,"Cleveland_Cavaliers"
"3921",2016-06-13,12775,"Cleveland_Cavaliers"
"3922",2016-06-14,46774,"Cleveland_Cavaliers"
"3923",2016-06-15,13652,"Cleveland_Cavaliers"
"3924",2016-06-16,15362,"Cleveland_Cavaliers"
"3925",2016-06-17,90991,"Cleveland_Cavaliers"
"3926",2016-06-18,24626,"Cleveland_Cavaliers"
"3927",2016-06-19,41927,"Cleveland_Cavaliers"
"3928",2016-06-20,752597,"Cleveland_Cavaliers"
"3929",2016-06-21,123526,"Cleveland_Cavaliers"
"3930",2016-06-22,78895,"Cleveland_Cavaliers"
"3931",2016-06-23,56884,"Cleveland_Cavaliers"
"3932",2016-06-24,41708,"Cleveland_Cavaliers"
"3933",2016-06-25,26500,"Cleveland_Cavaliers"
"3934",2016-06-26,24009,"Cleveland_Cavaliers"
"3935",2016-06-27,20319,"Cleveland_Cavaliers"
"3936",2016-06-28,17613,"Cleveland_Cavaliers"
"3937",2016-06-29,17887,"Cleveland_Cavaliers"
"3938",2016-06-30,12409,"Cleveland_Cavaliers"
"3939",2016-07-01,16236,"Cleveland_Cavaliers"
"3940",2016-07-02,13644,"Cleveland_Cavaliers"
"3941",2016-07-03,12949,"Cleveland_Cavaliers"
"3942",2016-07-04,23215,"Cleveland_Cavaliers"
"3943",2016-07-05,25175,"Cleveland_Cavaliers"
"3944",2016-07-06,16982,"Cleveland_Cavaliers"
"3945",2016-07-07,18671,"Cleveland_Cavaliers"
"3946",2016-07-08,15223,"Cleveland_Cavaliers"
"3947",2016-07-09,13816,"Cleveland_Cavaliers"
"3948",2016-07-10,11468,"Cleveland_Cavaliers"
"3949",2016-07-11,11427,"Cleveland_Cavaliers"
"3950",2016-07-12,10153,"Cleveland_Cavaliers"
"3951",2016-07-13,10041,"Cleveland_Cavaliers"
"3952",2016-07-14,11667,"Cleveland_Cavaliers"
"3953",2016-07-15,9886,"Cleveland_Cavaliers"
"3954",2016-07-16,11876,"Cleveland_Cavaliers"
"3955",2016-07-17,11802,"Cleveland_Cavaliers"
"3956",2016-07-18,10671,"Cleveland_Cavaliers"
"3957",2016-07-19,9071,"Cleveland_Cavaliers"
"3958",2016-07-20,8282,"Cleveland_Cavaliers"
"3959",2016-07-21,7831,"Cleveland_Cavaliers"
"3960",2016-07-22,7600,"Cleveland_Cavaliers"
"3961",2016-07-23,7787,"Cleveland_Cavaliers"
"3962",2016-07-24,6700,"Cleveland_Cavaliers"
"3963",2016-07-25,6696,"Cleveland_Cavaliers"
"3964",2016-07-26,7764,"Cleveland_Cavaliers"
"3965",2016-07-27,7272,"Cleveland_Cavaliers"
"3966",2016-07-28,6956,"Cleveland_Cavaliers"
"3967",2016-07-29,6580,"Cleveland_Cavaliers"
"3968",2016-07-30,6042,"Cleveland_Cavaliers"
"3969",2016-07-31,6687,"Cleveland_Cavaliers"
"3970",2016-08-01,6916,"Cleveland_Cavaliers"
"3971",2016-08-02,6183,"Cleveland_Cavaliers"
"3972",2016-08-03,6947,"Cleveland_Cavaliers"
"3973",2016-08-04,5788,"Cleveland_Cavaliers"
"3974",2016-08-05,5456,"Cleveland_Cavaliers"
"3975",2016-08-06,5898,"Cleveland_Cavaliers"
"3976",2016-08-07,5882,"Cleveland_Cavaliers"
"3977",2016-08-08,6334,"Cleveland_Cavaliers"
"3978",2016-08-09,5912,"Cleveland_Cavaliers"
"3979",2016-08-10,7128,"Cleveland_Cavaliers"
"3980",2016-08-11,6902,"Cleveland_Cavaliers"
"3981",2016-08-12,7790,"Cleveland_Cavaliers"
"3982",2016-08-13,5999,"Cleveland_Cavaliers"
"3983",2016-08-14,5549,"Cleveland_Cavaliers"
"3984",2016-08-15,5027,"Cleveland_Cavaliers"
"3985",2016-08-16,4968,"Cleveland_Cavaliers"
"3986",2016-08-17,6575,"Cleveland_Cavaliers"
"3987",2016-08-18,5628,"Cleveland_Cavaliers"
"3988",2016-08-19,5729,"Cleveland_Cavaliers"
"3989",2016-08-20,4617,"Cleveland_Cavaliers"
"3990",2016-08-21,6903,"Cleveland_Cavaliers"
"3991",2016-08-22,6228,"Cleveland_Cavaliers"
"3992",2016-08-23,5423,"Cleveland_Cavaliers"
"3993",2016-08-24,5321,"Cleveland_Cavaliers"
"3994",2016-08-25,4985,"Cleveland_Cavaliers"
"3995",2016-08-26,5131,"Cleveland_Cavaliers"
"3996",2016-08-27,4549,"Cleveland_Cavaliers"
"3997",2016-08-28,4580,"Cleveland_Cavaliers"
"3998",2016-08-29,5237,"Cleveland_Cavaliers"
"3999",2016-08-30,5123,"Cleveland_Cavaliers"
"4000",2016-08-31,5221,"Cleveland_Cavaliers"
"4001",2016-09-01,4945,"Cleveland_Cavaliers"
"4002",2016-09-02,4992,"Cleveland_Cavaliers"
"4003",2016-09-03,4376,"Cleveland_Cavaliers"
"4004",2016-09-04,4641,"Cleveland_Cavaliers"
"4005",2016-09-05,5019,"Cleveland_Cavaliers"
"4006",2016-09-06,4991,"Cleveland_Cavaliers"
"4007",2016-09-07,5667,"Cleveland_Cavaliers"
"4008",2016-09-08,5608,"Cleveland_Cavaliers"
"4009",2016-09-09,5297,"Cleveland_Cavaliers"
"4010",2016-09-10,5285,"Cleveland_Cavaliers"
"4011",2016-09-11,5766,"Cleveland_Cavaliers"
"4012",2016-09-12,5017,"Cleveland_Cavaliers"
"4013",2016-09-13,4820,"Cleveland_Cavaliers"
"4014",2016-09-14,4949,"Cleveland_Cavaliers"
"4015",2016-09-15,4822,"Cleveland_Cavaliers"
"4016",2016-09-16,4904,"Cleveland_Cavaliers"
"4017",2016-09-17,4591,"Cleveland_Cavaliers"
"4018",2016-09-18,4752,"Cleveland_Cavaliers"
"4019",2016-09-19,5213,"Cleveland_Cavaliers"
"4020",2016-09-20,4857,"Cleveland_Cavaliers"
"4021",2016-09-21,4895,"Cleveland_Cavaliers"
"4022",2016-09-22,5233,"Cleveland_Cavaliers"
"4023",2016-09-23,5833,"Cleveland_Cavaliers"
"4024",2016-09-24,5285,"Cleveland_Cavaliers"
"4025",2016-09-25,4790,"Cleveland_Cavaliers"
"4026",2016-09-26,6171,"Cleveland_Cavaliers"
"4027",2016-09-27,6576,"Cleveland_Cavaliers"
"4028",2016-09-28,6513,"Cleveland_Cavaliers"
"4029",2016-09-29,6913,"Cleveland_Cavaliers"
"4030",2016-09-30,6070,"Cleveland_Cavaliers"
"4031",2016-10-01,5390,"Cleveland_Cavaliers"
"4032",2016-10-02,5865,"Cleveland_Cavaliers"
"4033",2016-10-03,6817,"Cleveland_Cavaliers"
"4034",2016-10-04,7092,"Cleveland_Cavaliers"
"4035",2016-10-05,8361,"Cleveland_Cavaliers"
"4036",2016-10-06,9319,"Cleveland_Cavaliers"
"4037",2016-10-07,6340,"Cleveland_Cavaliers"
"4038",2016-10-08,5923,"Cleveland_Cavaliers"
"4039",2016-10-09,6903,"Cleveland_Cavaliers"
"4040",2016-10-10,6060,"Cleveland_Cavaliers"
"4041",2016-10-11,6604,"Cleveland_Cavaliers"
"4042",2016-10-12,5469,"Cleveland_Cavaliers"
"4043",2016-10-13,5761,"Cleveland_Cavaliers"
"4044",2016-10-14,6224,"Cleveland_Cavaliers"
"4045",2016-10-15,9221,"Cleveland_Cavaliers"
"4046",2016-10-16,7189,"Cleveland_Cavaliers"
"4047",2016-10-17,6099,"Cleveland_Cavaliers"
"4048",2016-10-18,7163,"Cleveland_Cavaliers"
"4049",2016-10-19,8086,"Cleveland_Cavaliers"
"4050",2016-10-20,8434,"Cleveland_Cavaliers"
"4051",2016-10-21,7106,"Cleveland_Cavaliers"
"4052",2016-10-22,6798,"Cleveland_Cavaliers"
"4053",2016-10-23,8375,"Cleveland_Cavaliers"
"4054",2016-10-24,8277,"Cleveland_Cavaliers"
"4055",2016-10-25,16787,"Cleveland_Cavaliers"
"4056",2016-10-26,31496,"Cleveland_Cavaliers"
"4057",2016-10-27,12474,"Cleveland_Cavaliers"
"4058",2016-10-28,9985,"Cleveland_Cavaliers"
"4059",2016-10-29,12242,"Cleveland_Cavaliers"
"4060",2016-10-30,14377,"Cleveland_Cavaliers"
"4061",2016-10-31,9392,"Cleveland_Cavaliers"
"4062",2016-11-01,9814,"Cleveland_Cavaliers"
"4063",2016-11-02,12981,"Cleveland_Cavaliers"
"4064",2016-11-03,21396,"Cleveland_Cavaliers"
"4065",2016-11-04,14439,"Cleveland_Cavaliers"
"4066",2016-11-05,10750,"Cleveland_Cavaliers"
"4067",2016-11-06,9210,"Cleveland_Cavaliers"
"4068",2016-11-07,8465,"Cleveland_Cavaliers"
"4069",2016-11-08,8425,"Cleveland_Cavaliers"
"4070",2016-11-09,7559,"Cleveland_Cavaliers"
"4071",2016-11-10,7908,"Cleveland_Cavaliers"
"4072",2016-11-11,7845,"Cleveland_Cavaliers"
"4073",2016-11-12,7937,"Cleveland_Cavaliers"
"4074",2016-11-13,8393,"Cleveland_Cavaliers"
"4075",2016-11-14,7856,"Cleveland_Cavaliers"
"4076",2016-11-15,6941,"Cleveland_Cavaliers"
"4077",2016-11-16,9273,"Cleveland_Cavaliers"
"4078",2016-11-17,7646,"Cleveland_Cavaliers"
"4079",2016-11-18,6261,"Cleveland_Cavaliers"
"4080",2016-11-19,6750,"Cleveland_Cavaliers"
"4081",2016-11-20,6737,"Cleveland_Cavaliers"
"4082",2016-11-21,5845,"Cleveland_Cavaliers"
"4083",2016-11-22,5657,"Cleveland_Cavaliers"
"4084",2016-11-23,5507,"Cleveland_Cavaliers"
"4085",2016-11-24,8117,"Cleveland_Cavaliers"
"4086",2016-11-25,5476,"Cleveland_Cavaliers"
"4087",2016-11-26,7765,"Cleveland_Cavaliers"
"4088",2016-11-27,7250,"Cleveland_Cavaliers"
"4089",2016-11-28,6502,"Cleveland_Cavaliers"
"4090",2016-11-29,5781,"Cleveland_Cavaliers"
"4091",2016-11-30,7051,"Cleveland_Cavaliers"
"4092",2016-12-01,6831,"Cleveland_Cavaliers"
"4093",2016-12-02,7636,"Cleveland_Cavaliers"
"4094",2016-12-03,9015,"Cleveland_Cavaliers"
"4095",2016-12-04,5944,"Cleveland_Cavaliers"
"4096",2016-12-05,5465,"Cleveland_Cavaliers"
"4097",2016-12-06,7850,"Cleveland_Cavaliers"
"4098",2016-12-07,5726,"Cleveland_Cavaliers"
"4099",2016-12-08,9574,"Cleveland_Cavaliers"
"4100",2016-12-09,5785,"Cleveland_Cavaliers"
"4101",2016-12-10,8852,"Cleveland_Cavaliers"
"4102",2016-12-11,8550,"Cleveland_Cavaliers"
"4103",2016-12-12,5998,"Cleveland_Cavaliers"
"4104",2016-12-13,5719,"Cleveland_Cavaliers"
"4105",2016-12-14,7538,"Cleveland_Cavaliers"
"4106",2016-12-15,7625,"Cleveland_Cavaliers"
"4107",2016-12-16,5579,"Cleveland_Cavaliers"
"4108",2016-12-17,5470,"Cleveland_Cavaliers"
"4109",2016-12-18,8386,"Cleveland_Cavaliers"
"4110",2016-12-19,5934,"Cleveland_Cavaliers"
"4111",2016-12-20,5254,"Cleveland_Cavaliers"
"4112",2016-12-21,7868,"Cleveland_Cavaliers"
"4113",2016-12-22,8864,"Cleveland_Cavaliers"
"4114",2016-12-23,7506,"Cleveland_Cavaliers"
"4115",2016-12-24,7758,"Cleveland_Cavaliers"
"4116",2016-12-25,21723,"Cleveland_Cavaliers"
"4117",2016-12-26,14730,"Cleveland_Cavaliers"
"4118",2016-12-27,10451,"Cleveland_Cavaliers"
"4119",2016-12-28,8117,"Cleveland_Cavaliers"
"4120",2016-12-29,8295,"Cleveland_Cavaliers"
"4121",2016-12-30,13599,"Cleveland_Cavaliers"
"4122",2016-12-31,7480,"Cleveland_Cavaliers"
"4123",2015-10-01,17826,"Conor_McGregor"
"4124",2015-10-02,14601,"Conor_McGregor"
"4125",2015-10-03,14336,"Conor_McGregor"
"4126",2015-10-04,18967,"Conor_McGregor"
"4127",2015-10-05,16212,"Conor_McGregor"
"4128",2015-10-06,21947,"Conor_McGregor"
"4129",2015-10-07,17484,"Conor_McGregor"
"4130",2015-10-08,19420,"Conor_McGregor"
"4131",2015-10-09,15908,"Conor_McGregor"
"4132",2015-10-10,14734,"Conor_McGregor"
"4133",2015-10-11,14815,"Conor_McGregor"
"4134",2015-10-12,15590,"Conor_McGregor"
"4135",2015-10-13,15978,"Conor_McGregor"
"4136",2015-10-14,22411,"Conor_McGregor"
"4137",2015-10-15,19106,"Conor_McGregor"
"4138",2015-10-16,19644,"Conor_McGregor"
"4139",2015-10-17,17959,"Conor_McGregor"
"4140",2015-10-18,20122,"Conor_McGregor"
"4141",2015-10-19,20672,"Conor_McGregor"
"4142",2015-10-20,16831,"Conor_McGregor"
"4143",2015-10-21,18598,"Conor_McGregor"
"4144",2015-10-22,30239,"Conor_McGregor"
"4145",2015-10-23,22380,"Conor_McGregor"
"4146",2015-10-24,22032,"Conor_McGregor"
"4147",2015-10-25,19924,"Conor_McGregor"
"4148",2015-10-26,19013,"Conor_McGregor"
"4149",2015-10-27,16335,"Conor_McGregor"
"4150",2015-10-28,15024,"Conor_McGregor"
"4151",2015-10-29,20515,"Conor_McGregor"
"4152",2015-10-30,20139,"Conor_McGregor"
"4153",2015-10-31,25003,"Conor_McGregor"
"4154",2015-11-01,40328,"Conor_McGregor"
"4155",2015-11-02,43310,"Conor_McGregor"
"4156",2015-11-03,28001,"Conor_McGregor"
"4157",2015-11-04,23971,"Conor_McGregor"
"4158",2015-11-05,24166,"Conor_McGregor"
"4159",2015-11-06,21842,"Conor_McGregor"
"4160",2015-11-07,19006,"Conor_McGregor"
"4161",2015-11-08,28814,"Conor_McGregor"
"4162",2015-11-09,20704,"Conor_McGregor"
"4163",2015-11-10,17847,"Conor_McGregor"
"4164",2015-11-11,20176,"Conor_McGregor"
"4165",2015-11-12,23566,"Conor_McGregor"
"4166",2015-11-13,20236,"Conor_McGregor"
"4167",2015-11-14,18849,"Conor_McGregor"
"4168",2015-11-15,82931,"Conor_McGregor"
"4169",2015-11-16,50275,"Conor_McGregor"
"4170",2015-11-17,46599,"Conor_McGregor"
"4171",2015-11-18,48742,"Conor_McGregor"
"4172",2015-11-19,56724,"Conor_McGregor"
"4173",2015-11-20,46135,"Conor_McGregor"
"4174",2015-11-21,37092,"Conor_McGregor"
"4175",2015-11-22,43153,"Conor_McGregor"
"4176",2015-11-23,51242,"Conor_McGregor"
"4177",2015-11-24,55135,"Conor_McGregor"
"4178",2015-11-25,44890,"Conor_McGregor"
"4179",2015-11-26,36988,"Conor_McGregor"
"4180",2015-11-27,33942,"Conor_McGregor"
"4181",2015-11-28,39671,"Conor_McGregor"
"4182",2015-11-29,39679,"Conor_McGregor"
"4183",2015-11-30,39357,"Conor_McGregor"
"4184",2015-12-01,59023,"Conor_McGregor"
"4185",2015-12-02,50311,"Conor_McGregor"
"4186",2015-12-03,74300,"Conor_McGregor"
"4187",2015-12-04,68324,"Conor_McGregor"
"4188",2015-12-05,58675,"Conor_McGregor"
"4189",2015-12-06,63424,"Conor_McGregor"
"4190",2015-12-07,72640,"Conor_McGregor"
"4191",2015-12-08,77302,"Conor_McGregor"
"4192",2015-12-09,88963,"Conor_McGregor"
"4193",2015-12-10,134458,"Conor_McGregor"
"4194",2015-12-11,144632,"Conor_McGregor"
"4195",2015-12-12,303202,"Conor_McGregor"
"4196",2015-12-13,1161664,"Conor_McGregor"
"4197",2015-12-14,487252,"Conor_McGregor"
"4198",2015-12-15,255858,"Conor_McGregor"
"4199",2015-12-16,194391,"Conor_McGregor"
"4200",2015-12-17,139398,"Conor_McGregor"
"4201",2015-12-18,114031,"Conor_McGregor"
"4202",2015-12-19,95826,"Conor_McGregor"
"4203",2015-12-20,117822,"Conor_McGregor"
"4204",2015-12-21,88411,"Conor_McGregor"
"4205",2015-12-22,71176,"Conor_McGregor"
"4206",2015-12-23,54621,"Conor_McGregor"
"4207",2015-12-24,47694,"Conor_McGregor"
"4208",2015-12-25,39397,"Conor_McGregor"
"4209",2015-12-26,39520,"Conor_McGregor"
"4210",2015-12-27,41899,"Conor_McGregor"
"4211",2015-12-28,40351,"Conor_McGregor"
"4212",2015-12-29,37082,"Conor_McGregor"
"4213",2015-12-30,36001,"Conor_McGregor"
"4214",2015-12-31,36736,"Conor_McGregor"
"4215",2016-01-01,44180,"Conor_McGregor"
"4216",2016-01-02,43229,"Conor_McGregor"
"4217",2016-01-03,55382,"Conor_McGregor"
"4218",2016-01-04,38434,"Conor_McGregor"
"4219",2016-01-05,46079,"Conor_McGregor"
"4220",2016-01-06,44095,"Conor_McGregor"
"4221",2016-01-07,43443,"Conor_McGregor"
"4222",2016-01-08,76832,"Conor_McGregor"
"4223",2016-01-09,87170,"Conor_McGregor"
"4224",2016-01-10,61772,"Conor_McGregor"
"4225",2016-01-11,58312,"Conor_McGregor"
"4226",2016-01-12,51507,"Conor_McGregor"
"4227",2016-01-13,70994,"Conor_McGregor"
"4228",2016-01-14,49422,"Conor_McGregor"
"4229",2016-01-15,39327,"Conor_McGregor"
"4230",2016-01-16,38173,"Conor_McGregor"
"4231",2016-01-17,44019,"Conor_McGregor"
"4232",2016-01-18,54335,"Conor_McGregor"
"4233",2016-01-19,42579,"Conor_McGregor"
"4234",2016-01-20,65787,"Conor_McGregor"
"4235",2016-01-21,127448,"Conor_McGregor"
"4236",2016-01-22,69485,"Conor_McGregor"
"4237",2016-01-23,51089,"Conor_McGregor"
"4238",2016-01-24,45785,"Conor_McGregor"
"4239",2016-01-25,47588,"Conor_McGregor"
"4240",2016-01-26,41506,"Conor_McGregor"
"4241",2016-01-27,37935,"Conor_McGregor"
"4242",2016-01-28,36907,"Conor_McGregor"
"4243",2016-01-29,35843,"Conor_McGregor"
"4244",2016-01-30,32371,"Conor_McGregor"
"4245",2016-01-31,42042,"Conor_McGregor"
"4246",2016-02-01,35108,"Conor_McGregor"
"4247",2016-02-02,34315,"Conor_McGregor"
"4248",2016-02-03,33888,"Conor_McGregor"
"4249",2016-02-04,37406,"Conor_McGregor"
"4250",2016-02-05,35979,"Conor_McGregor"
"4251",2016-02-06,33808,"Conor_McGregor"
"4252",2016-02-07,46811,"Conor_McGregor"
"4253",2016-02-08,36783,"Conor_McGregor"
"4254",2016-02-09,37252,"Conor_McGregor"
"4255",2016-02-10,33149,"Conor_McGregor"
"4256",2016-02-11,52387,"Conor_McGregor"
"4257",2016-02-12,62957,"Conor_McGregor"
"4258",2016-02-13,46049,"Conor_McGregor"
"4259",2016-02-14,37571,"Conor_McGregor"
"4260",2016-02-15,47184,"Conor_McGregor"
"4261",2016-02-16,45062,"Conor_McGregor"
"4262",2016-02-17,40798,"Conor_McGregor"
"4263",2016-02-18,53404,"Conor_McGregor"
"4264",2016-02-19,51150,"Conor_McGregor"
"4265",2016-02-20,48964,"Conor_McGregor"
"4266",2016-02-21,47463,"Conor_McGregor"
"4267",2016-02-22,60522,"Conor_McGregor"
"4268",2016-02-23,83000,"Conor_McGregor"
"4269",2016-02-24,205645,"Conor_McGregor"
"4270",2016-02-25,191085,"Conor_McGregor"
"4271",2016-02-26,109850,"Conor_McGregor"
"4272",2016-02-27,86442,"Conor_McGregor"
"4273",2016-02-28,86359,"Conor_McGregor"
"4274",2016-02-29,76020,"Conor_McGregor"
"4275",2016-03-01,85486,"Conor_McGregor"
"4276",2016-03-02,101969,"Conor_McGregor"
"4277",2016-03-03,157775,"Conor_McGregor"
"4278",2016-03-04,300440,"Conor_McGregor"
"4279",2016-03-05,398152,"Conor_McGregor"
"4280",2016-03-06,983285,"Conor_McGregor"
"4281",2016-03-07,333519,"Conor_McGregor"
"4282",2016-03-08,163851,"Conor_McGregor"
"4283",2016-03-09,103963,"Conor_McGregor"
"4284",2016-03-10,78718,"Conor_McGregor"
"4285",2016-03-11,80819,"Conor_McGregor"
"4286",2016-03-12,68698,"Conor_McGregor"
"4287",2016-03-13,55800,"Conor_McGregor"
"4288",2016-03-14,49851,"Conor_McGregor"
"4289",2016-03-15,43629,"Conor_McGregor"
"4290",2016-03-16,39546,"Conor_McGregor"
"4291",2016-03-17,42271,"Conor_McGregor"
"4292",2016-03-18,40544,"Conor_McGregor"
"4293",2016-03-19,41356,"Conor_McGregor"
"4294",2016-03-20,40904,"Conor_McGregor"
"4295",2016-03-21,35649,"Conor_McGregor"
"4296",2016-03-22,34155,"Conor_McGregor"
"4297",2016-03-23,32931,"Conor_McGregor"
"4298",2016-03-24,36854,"Conor_McGregor"
"4299",2016-03-25,30590,"Conor_McGregor"
"4300",2016-03-26,29759,"Conor_McGregor"
"4301",2016-03-27,33476,"Conor_McGregor"
"4302",2016-03-28,30163,"Conor_McGregor"
"4303",2016-03-29,33316,"Conor_McGregor"
"4304",2016-03-30,29919,"Conor_McGregor"
"4305",2016-03-31,49471,"Conor_McGregor"
"4306",2016-04-01,32427,"Conor_McGregor"
"4307",2016-04-02,27112,"Conor_McGregor"
"4308",2016-04-03,26387,"Conor_McGregor"
"4309",2016-04-04,25196,"Conor_McGregor"
"4310",2016-04-05,24855,"Conor_McGregor"
"4311",2016-04-06,26102,"Conor_McGregor"
"4312",2016-04-07,24320,"Conor_McGregor"
"4313",2016-04-08,23910,"Conor_McGregor"
"4314",2016-04-09,23828,"Conor_McGregor"
"4315",2016-04-10,24542,"Conor_McGregor"
"4316",2016-04-11,21895,"Conor_McGregor"
"4317",2016-04-12,24500,"Conor_McGregor"
"4318",2016-04-13,23056,"Conor_McGregor"
"4319",2016-04-14,20183,"Conor_McGregor"
"4320",2016-04-15,18827,"Conor_McGregor"
"4321",2016-04-16,22369,"Conor_McGregor"
"4322",2016-04-17,24410,"Conor_McGregor"
"4323",2016-04-18,21459,"Conor_McGregor"
"4324",2016-04-19,150655,"Conor_McGregor"
"4325",2016-04-20,275394,"Conor_McGregor"
"4326",2016-04-21,125287,"Conor_McGregor"
"4327",2016-04-22,64488,"Conor_McGregor"
"4328",2016-04-23,50879,"Conor_McGregor"
"4329",2016-04-24,46122,"Conor_McGregor"
"4330",2016-04-25,53580,"Conor_McGregor"
"4331",2016-04-26,38318,"Conor_McGregor"
"4332",2016-04-27,33244,"Conor_McGregor"
"4333",2016-04-28,32718,"Conor_McGregor"
"4334",2016-04-29,25892,"Conor_McGregor"
"4335",2016-04-30,24002,"Conor_McGregor"
"4336",2016-05-01,26532,"Conor_McGregor"
"4337",2016-05-02,26179,"Conor_McGregor"
"4338",2016-05-03,23287,"Conor_McGregor"
"4339",2016-05-04,22724,"Conor_McGregor"
"4340",2016-05-05,22554,"Conor_McGregor"
"4341",2016-05-06,50329,"Conor_McGregor"
"4342",2016-05-07,35078,"Conor_McGregor"
"4343",2016-05-08,50336,"Conor_McGregor"
"4344",2016-05-09,47106,"Conor_McGregor"
"4345",2016-05-10,35160,"Conor_McGregor"
"4346",2016-05-11,31653,"Conor_McGregor"
"4347",2016-05-12,27495,"Conor_McGregor"
"4348",2016-05-13,23250,"Conor_McGregor"
"4349",2016-05-14,31920,"Conor_McGregor"
"4350",2016-05-15,38198,"Conor_McGregor"
"4351",2016-05-16,30134,"Conor_McGregor"
"4352",2016-05-17,31247,"Conor_McGregor"
"4353",2016-05-18,26944,"Conor_McGregor"
"4354",2016-05-19,26824,"Conor_McGregor"
"4355",2016-05-20,29970,"Conor_McGregor"
"4356",2016-05-21,25857,"Conor_McGregor"
"4357",2016-05-22,32521,"Conor_McGregor"
"4358",2016-05-23,35779,"Conor_McGregor"
"4359",2016-05-24,33072,"Conor_McGregor"
"4360",2016-05-25,28030,"Conor_McGregor"
"4361",2016-05-26,23525,"Conor_McGregor"
"4362",2016-05-27,20940,"Conor_McGregor"
"4363",2016-05-28,21198,"Conor_McGregor"
"4364",2016-05-29,20489,"Conor_McGregor"
"4365",2016-05-30,31739,"Conor_McGregor"
"4366",2016-05-31,23155,"Conor_McGregor"
"4367",2016-06-01,19640,"Conor_McGregor"
"4368",2016-06-02,18835,"Conor_McGregor"
"4369",2016-06-03,18490,"Conor_McGregor"
"4370",2016-06-04,23923,"Conor_McGregor"
"4371",2016-06-05,54538,"Conor_McGregor"
"4372",2016-06-06,32496,"Conor_McGregor"
"4373",2016-06-07,30588,"Conor_McGregor"
"4374",2016-06-08,28859,"Conor_McGregor"
"4375",2016-06-09,24913,"Conor_McGregor"
"4376",2016-06-10,21199,"Conor_McGregor"
"4377",2016-06-11,19035,"Conor_McGregor"
"4378",2016-06-12,20419,"Conor_McGregor"
"4379",2016-06-13,19976,"Conor_McGregor"
"4380",2016-06-14,20569,"Conor_McGregor"
"4381",2016-06-15,19544,"Conor_McGregor"
"4382",2016-06-16,18155,"Conor_McGregor"
"4383",2016-06-17,16221,"Conor_McGregor"
"4384",2016-06-18,17721,"Conor_McGregor"
"4385",2016-06-19,19357,"Conor_McGregor"
"4386",2016-06-20,16925,"Conor_McGregor"
"4387",2016-06-21,19025,"Conor_McGregor"
"4388",2016-06-22,20381,"Conor_McGregor"
"4389",2016-06-23,17933,"Conor_McGregor"
"4390",2016-06-24,15961,"Conor_McGregor"
"4391",2016-06-25,17373,"Conor_McGregor"
"4392",2016-06-26,19327,"Conor_McGregor"
"4393",2016-06-27,17402,"Conor_McGregor"
"4394",2016-06-28,20768,"Conor_McGregor"
"4395",2016-06-29,19345,"Conor_McGregor"
"4396",2016-06-30,21135,"Conor_McGregor"
"4397",2016-07-01,19055,"Conor_McGregor"
"4398",2016-07-02,19061,"Conor_McGregor"
"4399",2016-07-03,21325,"Conor_McGregor"
"4400",2016-07-04,24504,"Conor_McGregor"
"4401",2016-07-05,31801,"Conor_McGregor"
"4402",2016-07-06,27756,"Conor_McGregor"
"4403",2016-07-07,38246,"Conor_McGregor"
"4404",2016-07-08,50060,"Conor_McGregor"
"4405",2016-07-09,45060,"Conor_McGregor"
"4406",2016-07-10,110054,"Conor_McGregor"
"4407",2016-07-11,52289,"Conor_McGregor"
"4408",2016-07-12,40552,"Conor_McGregor"
"4409",2016-07-13,31466,"Conor_McGregor"
"4410",2016-07-14,40574,"Conor_McGregor"
"4411",2016-07-15,26917,"Conor_McGregor"
"4412",2016-07-16,24238,"Conor_McGregor"
"4413",2016-07-17,22638,"Conor_McGregor"
"4414",2016-07-18,21268,"Conor_McGregor"
"4415",2016-07-19,22900,"Conor_McGregor"
"4416",2016-07-20,24498,"Conor_McGregor"
"4417",2016-07-21,22578,"Conor_McGregor"
"4418",2016-07-22,20347,"Conor_McGregor"
"4419",2016-07-23,19183,"Conor_McGregor"
"4420",2016-07-24,22986,"Conor_McGregor"
"4421",2016-07-25,48639,"Conor_McGregor"
"4422",2016-07-26,31700,"Conor_McGregor"
"4423",2016-07-27,30048,"Conor_McGregor"
"4424",2016-07-28,33779,"Conor_McGregor"
"4425",2016-07-29,37293,"Conor_McGregor"
"4426",2016-07-30,31594,"Conor_McGregor"
"4427",2016-07-31,40591,"Conor_McGregor"
"4428",2016-08-01,32953,"Conor_McGregor"
"4429",2016-08-02,28649,"Conor_McGregor"
"4430",2016-08-03,27972,"Conor_McGregor"
"4431",2016-08-04,25694,"Conor_McGregor"
"4432",2016-08-05,28100,"Conor_McGregor"
"4433",2016-08-06,27291,"Conor_McGregor"
"4434",2016-08-07,41184,"Conor_McGregor"
"4435",2016-08-08,46285,"Conor_McGregor"
"4436",2016-08-09,33810,"Conor_McGregor"
"4437",2016-08-10,32260,"Conor_McGregor"
"4438",2016-08-11,30347,"Conor_McGregor"
"4439",2016-08-12,31638,"Conor_McGregor"
"4440",2016-08-13,42788,"Conor_McGregor"
